,id,created_at,user_screen_name,user_followers_count,user_location,user_verified,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,user_geo_enabled,Hashtags,text,Sentiment,SentimentClass,Bot_or_NoBot
146,9.90E+17,28-04-18 10:43,Pocket_PDCA,84,apple itunes store,FALSE,729,53,372,2669,FALSE,"[{'indices': [0, 5], 'text': 'PDCA'}, {'indices': [6, 14], 'text': 'iphone8'}, {'indices': [15, 21], 'text': 'ionic'}, {'indices': [22, 29], 'text': 'newapp'}]","#PDCA #iphone8 #ionic #newapp It is ""pocketPDCA"" that you can use easily PDCA cycle on your smartphone.…",0.433333333,Positive,0
147,9.90E+17,28-04-18 10:40,eversobling,709,,FALSE,729,53,0,6024,FALSE,"[{'indices': [60, 68], 'text': 'iPhone8'}, {'indices': [69, 77], 'text': 'iPhoneX'}, {'indices': [78, 89], 'text': 'BlingBling'}]",Leo Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case #iPhone8 #iPhoneX #BlingBling Click here -&gt;…,0,Neutral,0
148,9.90E+17,28-04-18 10:36,AccTravel,805,,FALSE,461,18,5,21620,FALSE,"[{'indices': [51, 58], 'text': 'travel'}, {'indices': [59, 71], 'text': 'traveldiary'}, {'indices': [72, 82], 'text': 'travelbug'}, {'indices': [83, 94], 'text': 'travelmore'}, {'indices': [95, 104], 'text': 'explorer'}, {'indices': [105, 115], 'text': 'instagood'}, {'indices': [116, 129], 'text': 'wanderluster'}]",RT @traveljetter: Museum of Goa. Chillies? Really? #travel #traveldiary #travelbug #travelmore #explorer #instagood #wanderluster #exploret…,0.2,Positive,1
149,9.90E+17,28-04-18 10:35,vaibhavtalwar,2428,,FALSE,458,18,1021,1469,FALSE,"[{'indices': [20, 31], 'text': 'productred'}, {'indices': [32, 40], 'text': 'iphone8'}, {'indices': [41, 58], 'text': 'iphonerededition'}, {'indices': [59, 70], 'text': 'rediphone8'}, {'indices': [71, 81], 'text': 'foracause'}]",My new red beauty!! #productred #iphone8 #iphonerededition #rediphone8 #foracause,0.068181818,Positive,1
150,9.90E+17,28-04-18 10:14,OfficialGadget2,104,"Mumbai, India",FALSE,442,18,16,5011,FALSE,"[{'indices': [45, 53], 'text': 'iPhones'}, {'indices': [81, 92], 'text': 'Technology'}, {'indices': [93, 96], 'text': 'US'}, {'indices': [97, 105], 'text': 'iPhoneX'}, {'indices': [106, 114], 'text': 'iPhone8'}]",Belkin unveils new wireless charging pad for #iPhones #Technology #US #iPhoneX #iPhone8,0.136363636,Positive,1
151,9.90E+17,28-04-18 10:08,Gizchina,11899,"Qingdao, China",FALSE,667,51,9,26386,FALSE,"[{'indices': [78, 86], 'text': 'iPhone8'}, {'indices': [87, 94], 'text': 'iPhone'}]","Apple iPhone 8, iPhone 8 Plus (Product) Red Special Edition launched in India #iPhone8 #iPhone 8Plus (PRODUCT) RED…",0.178571429,Positive,0
152,9.90E+17,28-04-18 10:06,DamienSchreurs,179,Luxembourg,FALSE,644,45,22,1731,FALSE,"[{'indices': [88, 94], 'text': 'Apple'}, {'indices': [95, 99], 'text': 'iOS'}, {'indices': [100, 107], 'text': 'iCloud'}, {'indices': [108, 115], 'text': 'iPhone'}]",Wondering how to sync Google Photos with iCloud Photo Library? #Apple #iOS #iCloud #iPhone…,0,Neutral,0
153,9.90E+17,28-04-18 10:01,iPhone8andx,1903,United States,FALSE,638,38,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 34,0.8,Positive,0
154,9.90E+17,28-04-18 9:54,MyFashionVilla,6678,India,FALSE,632,35,4248,10056,TRUE,"[{'indices': [21, 35], 'text': 'T20onAirtel4G'}]",This is my Airtel 4G #T20onAirtel4G selfie! An amazing contest by @airtelindia guys.. Do participate to win an…,0.7,Positive,0
155,9.90E+17,28-04-18 9:48,traveljetter,17,,FALSE,442,18,29,134,TRUE,"[{'indices': [33, 40], 'text': 'travel'}, {'indices': [41, 53], 'text': 'traveldiary'}, {'indices': [54, 64], 'text': 'travelbug'}, {'indices': [65, 76], 'text': 'travelmore'}, {'indices': [77, 86], 'text': 'explorer'}, {'indices': [87, 97], 'text': 'instagood'}, {'indices': [98, 111], 'text': 'wanderluster'}]",Museum of Goa. Chillies? Really? #travel #traveldiary #travelbug #travelmore #explorer #instagood #wanderluster…,0.2,Positive,1
156,9.90E+17,28-04-18 9:44,igama,1323,London,FALSE,442,15,12006,10706,TRUE,[],"@mikeziri You mean like this (iphone8, ios11.3)? most printers support AirPrint or Google Cloud Print via Wifi, sim…",0.09375,Positive,1
157,9.90E+17,28-04-18 9:39,mayflashfly,14262,Thailand,FALSE,620,33,1361,150914,TRUE,"[{'indices': [41, 50], 'text': 'flashfly'}, {'indices': [51, 59], 'text': 'iPhone8'}, {'indices': [60, 78], 'text': 'applewatchseries3'}, {'indices': [79, 83], 'text': 'LTE'}]",iPhone 8 RED vs Apple Watch Series 3 LTE #flashfly #iPhone8 #applewatchseries3 #LTE,0,Neutral,0
158,9.90E+17,28-04-18 9:26,xxx_x__x_,106,大体地雷なしの雑食何でもいただく,FALSE,428,15,14272,18979,TRUE,[],Hello iPhone8👋,0,Neutral,1
159,9.90E+17,28-04-18 9:10,Prakash52529837,1,,FALSE,422,14,2,20,FALSE,[],"@amazonIN @JeffBezos Pathetic and worst service. After self return &amp; shre POD from India post, you told that wareh…",-1,Negative,1
160,9.90E+17,28-04-18 9:07,zemba_baa,358,"Port Harcourt, Nigeria",FALSE,420,14,354,186,FALSE,[],@Nelly_hillz @ooluchiii The little girl is to be blamed. Yes her own turned out bad. But Good things come to those…,0.103125,Positive,1
161,9.90E+17,28-04-18 8:55,omnipotence_pad,1344,マシンヘラ降臨,FALSE,418,14,70019,48707,FALSE,[],@unknownanno iPhone8,0,Neutral,1
162,9.90E+17,28-04-18 8:43,Zeenia_I123,4554,,FALSE,616,30,2015,14815,FALSE,"[{'indices': [37, 51], 'text': 'T20onAirtel4G'}, {'indices': [92, 100], 'text': 'Iphone8'}]",RT @ZeniaIrani: This is my Airtel 4G #T20onAirtel4G selfie! Share your selfies too guys! An #Iphone8 is up for grabs. @airtelindia Hey @b…,0,Neutral,0
163,9.90E+17,28-04-18 8:43,Pocket_PDCA,84,apple itunes store,FALSE,608,30,372,2669,FALSE,"[{'indices': [0, 5], 'text': 'PDCA'}, {'indices': [6, 14], 'text': 'iphone8'}, {'indices': [15, 21], 'text': 'ionic'}, {'indices': [22, 29], 'text': 'newapp'}]","#PDCA #iphone8 #ionic #newapp It is ""pocketPDCA"" that you can use easily PDCA cycle on your smartphone. [Youtube]",0.433333333,Positive,0
164,9.90E+17,28-04-18 8:35,redzone_anime,260,東京都 千代田区,FALSE,395,13,50,320,FALSE,[],@_kaze_012420 iphone8,0,Neutral,1
165,9.90E+17,28-04-18 8:33,mellifluous__11,4,,FALSE,393,12,203,3780,FALSE,[],RT @EscA_present: 3. Apple iPhone8 Silver 256G (https://t.co/NqBfAnmWTi),0.5,Positive,1
166,9.90E+17,28-04-18 8:30,sherryshroff,31168,India,TRUE,342,11,41518,38948,FALSE,[],This summer go red for a cause &amp; work towards an AIDS free generation. A portion of all (PRODUCT) red go directly t…,0.125,Positive,1
167,9.90E+17,28-04-18 8:22,sp_wallpaper,515,Web,FALSE,603,26,0,33132,FALSE,"[{'indices': [79, 87], 'text': 'iphone8'}, {'indices': [88, 98], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Ground keyboard Orange white #iphone8 #wallpaper,0,Neutral,0
168,9.90E+17,28-04-18 8:22,vishalgiri13119,35,"Maharashtra, India",FALSE,599,23,8324,8007,FALSE,"[{'indices': [111, 119], 'text': 'iPhone8'}]","RT @MakTechBlog: Apple iPhone 8 and 8 Plus (Product) Red edition launched in India, price starts at Rs. 67,940 #iPhone8",0,Neutral,0
169,9.90E+17,28-04-18 8:20,iPhone_wp_sc_en,4116,,FALSE,575,23,0,30617,FALSE,"[{'indices': [53, 61], 'text': 'iphone8'}, {'indices': [62, 72], 'text': 'wallpaper'}]",Ground keyboard Orange white #iphone8 #wallpaper,0,Neutral,0
170,9.90E+17,28-04-18 8:20,EngrWasimsafdar,1156,Copenhagen,FALSE,565,22,638,654,FALSE,"[{'indices': [30, 45], 'text': 'iCamTranslator'}, {'indices': [59, 66], 'text': 'iPhone'}, {'indices': [117, 125], 'text': 'iPhone7'}, {'indices': [128, 132], 'text': 'iOS'}, {'indices': [133, 138], 'text': 'Apps'}]",RT @EngrWasimsafdar: Download #iCamTranslator free on your #iPhone and subscribe any feature and get a chance to win #iPhone7. #iOS #Apps…,0.6,Positive,0
171,9.90E+17,28-04-18 8:15,being_rockyy,1708,"New Delhi, India",FALSE,549,22,86,15039,TRUE,"[{'indices': [105, 113], 'text': 'iphone8'}]",RT @miss_cherished: Here is my selfie with @airtelindia 4G T20 cricket season pass. I really Hope to win #iphone8. All you guys Participate…,0.5,Positive,0
172,9.90E+17,28-04-18 8:11,2424To,21,地球,FALSE,331,11,62,281,FALSE,[],@esiria0 iPhone8,0,Neutral,1
173,9.90E+17,28-04-18 8:03,profitskey,3,INDIA,FALSE,321,10,0,932,FALSE,"[{'indices': [66, 80], 'text': 'T20onAirtel4G'}, {'indices': [101, 109], 'text': 'iphone8'}]",Retweeted RISHABH SURANA (@rishabhanalyst): This is my Airtel 4G #T20onAirtel4G selfie! Hope to win #iphone8 😊. Gu…,0.8,Positive,1
174,9.90E+17,28-04-18 8:01,iPhone8andx,1903,United States,FALSE,542,22,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 30,0.8,Positive,0
175,9.90E+17,28-04-18 8:01,janveethakral,177,,FALSE,523,20,0,675,FALSE,"[{'indices': [7, 15], 'text': 'iPhone8'}, {'indices': [28, 42], 'text': 'T20onAirtel4G'}]",Win an #iPhone8 every day.. #T20onAirtel4G,0.8,Positive,0
176,9.90E+17,28-04-18 8:01,janveethakral,177,,FALSE,304,10,0,675,FALSE,"[{'indices': [68, 76], 'text': 'iPhone8'}, {'indices': [89, 103], 'text': 'T20onAirtel4G'}]",@rishabhanalyst @airtelindia @AakankshaCharu @NotSoNautankee Win an #iPhone8 every day.. #T20onAirtel4G,0.8,Positive,1
177,9.90E+17,28-04-18 8:00,MakTechBlog,5721,India,FALSE,512,20,5,6039,TRUE,"[{'indices': [94, 102], 'text': 'iPhone8'}]","Apple iPhone 8 and 8 Plus (Product) Red edition launched in India, price starts at Rs. 67,940 #iPhone8…",0,Neutral,0
178,9.90E+17,28-04-18 7:58,setsugekka312k,84,おもち星,FALSE,297,10,10171,1387,FALSE,[],2.iPhone8,0,Neutral,1
179,9.90E+17,28-04-18 7:56,RishabhSuraname,5047,Worldwide,FALSE,290,10,0,1927,FALSE,"[{'indices': [34, 42], 'text': 'iPhone8'}, {'indices': [56, 70], 'text': 'T20onAirtel4G'}]",Get clicking guys. You can win an #iPhone8 every day... #T20onAirtel4G,0.8,Positive,1
180,9.90E+17,28-04-18 7:56,RishabhSuraname,5047,Worldwide,FALSE,266,10,0,1927,FALSE,"[{'indices': [95, 103], 'text': 'iPhone8'}, {'indices': [117, 131], 'text': 'T20onAirtel4G'}]",@rishabhanalyst @airtelindia @AakankshaCharu @NotSoNautankee Get clicking guys. You can win an #iPhone8 every day... #T20onAirtel4G,0.8,Positive,1
181,9.90E+17,28-04-18 7:52,ahonon123,309,えみるん。れな。🐙海鮮丼🐙,FALSE,264,9,3737,5236,FALSE,[],@yose_gene_jsb iPhone8,0,Neutral,1
182,9.90E+17,28-04-18 7:40,rishabhanalyst,163688,"Noida, India",FALSE,512,19,2,4769,TRUE,"[{'indices': [21, 35], 'text': 'T20onAirtel4G'}, {'indices': [56, 64], 'text': 'iphone8'}, {'indices': [93, 101], 'text': 'contest'}]","This is my Airtel 4G #T20onAirtel4G selfie! Hope to win #iphone8 😊. Guys, Participate in the #contest now .. Don't…",0.8,Positive,0
183,9.90E+17,28-04-18 7:37,Mq1v_y,1068,実績はいいね♥から アバターハック以外PS3のみ,FALSE,263,9,491,4031,FALSE,[],iPhone8 RED!!,0,Neutral,1
184,9.90E+17,28-04-18 7:18,DamnDaniyel,5147,Pakistan,FALSE,262,9,104189,240312,TRUE,"[{'indices': [14, 17], 'text': 'RT'}, {'indices': [29, 37], 'text': 'iPhone8'}, {'indices': [38, 57], 'text': 'yayvoblackfriday17'}]",RT @ismay_pk: #RT on the new #iPhone8 #yayvoblackfriday17,0.136363636,Positive,1
185,9.90E+17,28-04-18 7:10,eversobling,709,,FALSE,512,19,0,6024,FALSE,"[{'indices': [84, 92], 'text': 'iPhone8'}, {'indices': [93, 101], 'text': 'iPhoneX'}, {'indices': [102, 113], 'text': 'BlingBling'}]",Floral Butterfly 3D Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case - Blue #iPhone8 #iPhoneX #BlingBling…,0,Neutral,0
186,9.90E+17,28-04-18 7:00,thematridox,221,Online,FALSE,258,9,1114,4844,FALSE,"[{'indices': [8, 16], 'text': 'iPhone8'}]",The red #iPhone8 looks reaaally good.,0.35,Positive,1
187,9.90E+17,28-04-18 7:00,homegenie_me,252,"Dubai, United Arab Emirates",FALSE,512,19,1,383,TRUE,"[{'indices': [29, 42], 'text': 'Annualsurvey'}, {'indices': [76, 84], 'text': 'iPhone8'}]",Are you participating in our #Annualsurvey? Don't miss the chance to win an #iPhone8! Enter from here:…,1,Positive,0
188,9.90E+17,28-04-18 6:57,NewApps4me,12519,Global,FALSE,512,19,10440,74517,TRUE,"[{'indices': [0, 6], 'text': 'Daily'}, {'indices': [49, 57], 'text': 'iphone8'}, {'indices': [58, 65], 'text': 'iphone'}]",#Daily Apps News is out! #iphone8 #iphone,0,Neutral,0
189,9.90E+17,28-04-18 6:51,kkn_ao,157,▼Komori_Hayato . Nanatuka_Yuta,FALSE,252,8,448,80,FALSE,[],@Trash_Enoki iPhone8？,0,Neutral,1
190,9.90E+17,28-04-18 6:51,pes_only,178,テニス教えてください🙋‍♀️,FALSE,252,8,2514,1109,FALSE,[],@rao_tennis2511 iPhone8😳,0,Neutral,1
191,9.90E+17,28-04-18 6:47,kunvaria,5950,"Mumbai, India",FALSE,251,8,46865,53629,TRUE,"[{'indices': [108, 116], 'text': 'iphone8'}]",RT @rvirgo9: Happy weekend! ❤️❤️Here is my selfie with @airtelindia 4G T20 cricket season pass. Hope to win #iphone8. Go Participate now- h…,0.9,Positive,1
192,9.90E+17,28-04-18 6:42,miss_cherished,17448,"New Delhi, India",FALSE,512,19,18995,150892,TRUE,"[{'indices': [85, 93], 'text': 'iphone8'}]",Here is my selfie with @airtelindia 4G T20 cricket season pass. I really Hope to win #iphone8. All you guys Partici…,0.5,Positive,0
193,9.90E+17,28-04-18 6:38,anahitairani1,23447,"Mumbai, India",FALSE,512,19,23480,101806,TRUE,[],Here is my selfie with @airtelindia 4G for T20 cricket season pass. Hey @tofarzeen @MehekMahtani @iswatisingh Sha…,0,Neutral,0
194,9.90E+17,28-04-18 6:35,icosohedral,207,Ship of Theseus,FALSE,250,8,10003,11632,TRUE,[],iPhone8 RED looks so nice,0.3,Positive,1
195,9.90E+17,28-04-18 6:30,gizbot,22701,,TRUE,511,18,407,67107,TRUE,"[{'indices': [6, 14], 'text': 'iPhone8'}, {'indices': [16, 28], 'text': 'iPhone8Plus'}]","Apple #iPhone8, #iPhone8Plus (PRODUCT) RED Special Edition now available in India starting at Rs 67,940 @Apple",0.189285714,Positive,0
196,9.90E+17,28-04-18 6:27,ImagineApplePR,457,Delhi,FALSE,510,17,235,2234,FALSE,"[{'indices': [0, 8], 'text': 'iPhone8'}, {'indices': [59, 67], 'text': 'iPhone8'}]",#iPhone8 Engineered to resist water &amp; Dust. Unbox your #iPhone8 at Imagine Apple Premium Reseller. Call 82874-82874…,0,Neutral,0
197,9.90E+17,28-04-18 6:15,ajitpratap,250,Gurgaon,FALSE,488,16,2059,3812,TRUE,[],@AppleSupport @Apple @tim_cook My new iPhone8 is not working. Purchased on 13th april only. Dealer is not helping m…,0.045454545,Positive,0
198,9.90E+17,28-04-18 6:01,rvirgo9,16516,India,FALSE,472,15,50765,199908,TRUE,"[{'indices': [95, 103], 'text': 'iphone8'}]",Happy weekend! ❤️❤️Here is my selfie with @airtelindia 4G T20 cricket season pass. Hope to win #iphone8. Go Partici…,0.9,Positive,0
199,9.90E+17,28-04-18 5:55,MagnetRetail,50,Mumbai,FALSE,250,7,11,459,FALSE,[],#magnet#specialedition#iPhone8&amp;iPhone8plus#redcolour,0,Neutral,1
200,9.90E+17,28-04-18 5:51,maidenjpshop,122,"Bangkok, Thailand",FALSE,423,15,937,1417,FALSE,"[{'indices': [22, 31], 'text': 'PreOrder'}]",RT @maidennbag2018: 🔥 #PreOrder 🔥 ✔ปิดรอบ 9 พค.✔ Soft-case Donald duck&amp;friends! -iphone6 / 6s -iphone 6+ / 6s+ -iphone7 / 7+ -iphone8 / 8…,0,Neutral,0
201,9.90E+17,28-04-18 5:49,roomeezon,12503,TownHills,FALSE,419,15,689070,927887,TRUE,"[{'indices': [65, 75], 'text': 'Westbrook'}, {'indices': [76, 83], 'text': 'iphone'}, {'indices': [84, 92], 'text': 'iphonex'}, {'indices': [93, 99], 'text': 'apple'}, {'indices': [100, 107], 'text': 'design'}, {'indices': [108, 122], 'text': 'productdesign'}, {'indices': [123, 135], 'text': 'kickstarter'}]",RT @Creatio_Dez: Everything is ready. Shipment will begin soon! #Westbrook #iphone #iphonex #apple #design #productdesign #kickstarter #in…,0.25,Positive,0
202,9.90E+17,28-04-18 5:43,maidennbag2018,196,"Bangkok, Thailand",FALSE,387,14,14,176,FALSE,"[{'indices': [2, 11], 'text': 'PreOrder'}]",🔥 #PreOrder 🔥 ✔ปิดรอบ 9 พค.✔ Soft-case Donald duck&amp;friends! -iphone6 / 6s -iphone 6+ / 6s+ -iphone7 / 7+ -iphone8…,0,Neutral,0
203,9.90E+17,28-04-18 5:43,Creatio_Dez,55,,FALSE,387,13,140,198,FALSE,"[{'indices': [48, 58], 'text': 'Westbrook'}, {'indices': [59, 66], 'text': 'iphone'}, {'indices': [67, 75], 'text': 'iphonex'}, {'indices': [76, 82], 'text': 'apple'}, {'indices': [83, 90], 'text': 'design'}, {'indices': [91, 105], 'text': 'productdesign'}]",Everything is ready. Shipment will begin soon! #Westbrook #iphone #iphonex #apple #design #productdesign…,0.25,Positive,0
204,9.90E+17,28-04-18 5:36,nasrulljarlani,227,Singapore,FALSE,245,7,4571,8802,TRUE,[],This is hadyu on my iphone8+,0,Neutral,1
205,9.90E+17,28-04-18 5:30,BGRIndia,220584,Mumbai,TRUE,232,7,1512,40880,FALSE,"[{'indices': [0, 6], 'text': 'Apple'}, {'indices': [7, 15], 'text': 'iPhone8'}, {'indices': [17, 29], 'text': 'iPhone8Plus'}]","#Apple #iPhone8, #iPhone8Plus (PRODUCT) RED now available in India: What you need to know",0.2,Positive,1
206,9.90E+17,28-04-18 5:16,Catmooselane,445,,FALSE,232,7,8,438,FALSE,"[{'indices': [116, 126], 'text': 'phonecase'}, {'indices': [127, 136], 'text': 'colorado'}]",RT @PinkHouseVtg: We took this photo in Colorado and use it for everything. It makes a great phone case doesn't it? #phonecase #colorado #a…,0.8,Positive,1
207,9.90E+17,28-04-18 5:04,TopCellularDeal,665,,FALSE,367,12,1,57408,FALSE,[],"ENUOSUMA Wireless Charger, Qi Wireless Charging Pad for iPhone X，iPhone8/8 Plus,Galaxy S8/S7/S7 edge/S6 edge+,Note5…",0,Neutral,0
208,9.90E+17,28-04-18 5:01,iPhone8andx,1903,United States,FALSE,361,12,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 24,0.8,Positive,0
209,9.90E+17,28-04-18 4:57,dajiemusicgroup,914,WE ARE THREFORE I AM,FALSE,220,6,6063,15033,TRUE,"[{'indices': [38, 50], 'text': 'iPhone8plus'}, {'indices': [57, 65], 'text': 'iphone8'}, {'indices': [83, 95], 'text': 'picoftheday'}]","RT @shermanon: Experimenting with the #iPhone8plus &amp; #iphone8 portrait setting #picoftheday @ Weston, Wisconsin",0,Neutral,1
210,9.90E+17,28-04-18 4:52,bakliitaaaa,107,Heaven😇☝🏻️❤️,FALSE,219,6,761,1270,TRUE,"[{'indices': [40, 50], 'text': 'SmartLife'}, {'indices': [51, 59], 'text': 'Iphone8'}]",RT @_ronmedalla: Thank you @LiveSmart 💙 #SmartLife #Iphone8,0,Neutral,1
211,9.90E+17,28-04-18 4:50,iOSdevTweets,665,,FALSE,361,11,0,26312,FALSE,"[{'indices': [58, 64], 'text': 'Apple'}, {'indices': [65, 69], 'text': 'iOS'}, {'indices': [70, 78], 'text': 'iPhoneX'}, {'indices': [79, 87], 'text': 'iPhone8'}, {'indices': [88, 99], 'text': 'AppleWatch'}, {'indices': [100, 105], 'text': 'iPad'}]",RT @NoVuapp: NoVu: GIF Keyboard featured in actualapple 📲 #Apple #iOS #iPhoneX #iPhone8 #AppleWatch #iPad,0,Neutral,0
212,9.90E+17,28-04-18 4:50,iOSdevTweets,665,,FALSE,339,10,0,26312,FALSE,"[{'indices': [65, 69], 'text': 'iOS'}, {'indices': [70, 78], 'text': 'iPhoneX'}, {'indices': [79, 87], 'text': 'iPhone8'}, {'indices': [88, 93], 'text': 'iPad'}, {'indices': [94, 105], 'text': 'AppleWatch'}]",RT @NoVuapp: 8 paid iPhone apps you can download for free today. #iOS #iPhoneX #iPhone8 #iPad #AppleWatch,0.4,Positive,0
213,9.90E+17,28-04-18 4:47,CivillyB,18,Mars,FALSE,216,6,515,333,FALSE,"[{'indices': [62, 78], 'text': 'DragonBallSuper'}, {'indices': [80, 92], 'text': 'dragonballz'}, {'indices': [93, 101], 'text': 'animeme'}, {'indices': [102, 112], 'text': 'animememe'}]",Should i Get the new Iphone or Android :? :? @DragonBallCo #DragonBallSuper #dragonballz #animeme #animememe…,0.136363636,Positive,1
214,9.90E+17,28-04-18 4:43,6ix9ineI,292,"Pontiac, IL",FALSE,216,6,1912,1553,FALSE,[],I like the iphone8+ camera bruh,0,Neutral,1
215,9.90E+17,28-04-18 4:37,CreateProsLLC,3979,"New York, NY and SoCal",FALSE,209,5,292,1255,TRUE,"[{'indices': [56, 61], 'text': 'ipad'}, {'indices': [62, 70], 'text': 'iPhoneX'}, {'indices': [71, 79], 'text': 'iPhone8'}, {'indices': [80, 92], 'text': 'iPhone8Plus'}, {'indices': [93, 102], 'text': 'GalaxyS9'}]",Fast charging! 2.4A Wall Charger With Foldable Plug For #ipad #iPhoneX #iPhone8 #iPhone8Plus #GalaxyS9 and other de…,0.0625,Positive,1
216,9.90E+17,28-04-18 4:31,IGIG_CENTER,48,"San Juan City, National Capital Region",FALSE,309,10,11,6077,TRUE,[],Baseus Headphone Adapter Support Charger For iPhone 7 Cable For Lightning Earphone Fast Charging and Music For iPho…,0.2,Positive,0
217,9.90E+17,28-04-18 4:24,shermanon,4295,"Wausau, WI, United States",FALSE,207,5,20551,16116,TRUE,"[{'indices': [23, 35], 'text': 'iPhone8plus'}, {'indices': [42, 50], 'text': 'iphone8'}, {'indices': [68, 80], 'text': 'picoftheday'}]","Experimenting with the #iPhone8plus &amp; #iphone8 portrait setting #picoftheday @ Weston, Wisconsin",0,Neutral,1
218,9.90E+17,28-04-18 4:06,Amane_Tokiori,481,沙夜といたい沙夜といたい沙夜と...(広島),FALSE,301,10,12007,13910,FALSE,[],@Ruri_Selene iPhone8？,0,Neutral,0
219,9.90E+17,28-04-18 4:01,iPhone8andx,1903,United States,FALSE,297,9,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 22,0.8,Positive,0
220,9.90E+17,28-04-18 3:58,Texacanno,3363,Toronto ,FALSE,200,5,6778,15060,TRUE,"[{'indices': [93, 96], 'text': 'me'}]",(101ST Selfie) My new shiny (iPhone 8) is so bright white like my teeth! Lol. 😁😆😝 (04/18/18) #me…,0.427272727,Positive,1
221,9.90E+17,28-04-18 3:41,itachin,2107,秋葉原,FALSE,200,5,240433,81785,TRUE,[],iPhone8 GLAY,0,Neutral,1
222,9.90E+17,28-04-18 3:35,adriena_usa,9,United States,FALSE,289,9,149,31,FALSE,"[{'indices': [36, 43], 'text': 'iPhone'}, {'indices': [44, 51], 'text': 'iPhone'}, {'indices': [52, 58], 'text': 'apple'}, {'indices': [59, 69], 'text': 'teamapple'}, {'indices': [70, 82], 'text': 'appleiphone'}, {'indices': [83, 91], 'text': 'iphonex'}, {'indices': [92, 104], 'text': 'iphone8plus'}, {'indices': [105, 113], 'text': 'iphone8'}, {'indices': [114, 126], 'text': 'iphone7plus'}, {'indices': [127, 135], 'text': 'iphone7'}]",RT @Meritc_: New iPhone Concept! 🔥😍 #iPhone #iPhone #apple #teamapple #appleiphone #iphonex #iphone8plus #iphone8 #iphone7plus #iphone7 #Ap…,0.170454545,Positive,0
223,9.90E+17,28-04-18 3:32,pantazoglouu,126,"Florida, USA",FALSE,198,5,6324,1979,TRUE,"[{'indices': [12, 27], 'text': 'lowkeyportrait'}]",S/o IPhone8 #lowkeyportrait,0,Neutral,1
224,9.90E+17,28-04-18 3:30,iPhone8andx,1903,United States,FALSE,279,9,19,9863,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 21,0.8,Positive,0
225,9.90E+17,28-04-18 3:30,eversobling,709,,FALSE,268,9,0,6024,FALSE,"[{'indices': [70, 78], 'text': 'iPhone8'}, {'indices': [79, 87], 'text': 'iPhoneX'}, {'indices': [88, 99], 'text': 'BlingBling'}]",Blossom Bling Swarovski Crystal Samsung Galaxy S3 i9300 Cases - Black #iPhone8 #iPhoneX #BlingBling Click here -&gt;…,-0.166666667,Negative,0
226,9.90E+17,28-04-18 3:29,bilirubean,430,"Seoul, Republic of Korea",FALSE,267,8,12498,6967,FALSE,[],RT @osswhalegum: Lmao johny will be giving away a red iphone8. Keep checking his ig guys,0.3,Positive,0
227,9.90E+17,28-04-18 3:23,osswhalegum,899,+62 | random tweets (bhs/eng),FALSE,197,5,4054,79913,TRUE,[],Lmao johny will be giving away a red iphone8. Keep checking his ig guys,0.3,Positive,1
