,id,created_at,user_screen_name,user_followers_count,user_location,user_verified,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,user_geo_enabled,Hashtags,text,,
291,990219478624485376,2018-04-28 13:21:35,iPhone_wp_sc_en,4115,,False,512,53,0,30631,False,"[{'indices': [56, 64], 'text': 'iphone8'}, {'indices': [65, 75], 'text': 'wallpaper'}]",Landscape trees black and white #iphone8 #wallpaper,,
292,990216537998090241,2018-04-28 13:09:54,MEDIABOXSTORE,22667,Egypt,False,5266,1642,1973,550771,False,[],"Item specifics Condition: New: A brand-new, unused, unopened, undamaged item in its…",,
293,990216446864121856,2018-04-28 13:09:32,najmajemm,482,Malaysia,False,422,1,3446,9232,True,[],What phone that Junmyeon took to take selca tonight? If it was IphoneX or Iphone8 then i wont get a chance ???,,
294,990214995408576512,2018-04-28 13:03:46,_puneetpahwa_,32,"New Delhi, India",False,41,1,279,415,False,"[{'indices': [118, 126], 'text': 'iPhone8'}]",@miss_cherished @airtelindia @omarazamii @i5achin Aapke dono haath to aaagey hain...selfie li kaise?? U truly deserve #iPhone8,,
295,990214645628710912,2018-04-28 13:02:23,boomboxfun,5106,Egypt,False,1756,225,54,74594,False,[],For iPhone X 8 7 6 6S iphone8 Plus Shockproof Hybrid Bumper Slim Case Cover: Item specifics…,,
296,990213913726898176,2018-04-28 12:59:28,CherylG45444820,0,,False,0,0,60,74,False,[],RT @CCE_UK: Upgrade your phone without a contract. Trade-in your old phone for a newer one and just pay the difference instead of getting t…,,
297,990206692947193857,2018-04-28 12:30:47,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 39,,
298,990203863226433536,2018-04-28 12:19:32,NaijaStore,3372,Online,False,3331,80,5099,23602,False,"[{'indices': [30, 46], 'text': 'WirelessCharger'}]","RT @NaijaStore: Yootech Smart #WirelessCharger Pad for iPhone8 iPhoneX, Samsung Galaxy ..see details?https://t.co/v3MHLrhuLF",,
299,990199773159346179,2018-04-28 12:03:17,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone u,,
300,990199220387962880,2018-04-28 12:01:05,FioreArcaDesign,884,"London, England",False,1917,201,1331,9561,True,"[{'indices': [4, 12], 'text': 'iPhone8'}, {'indices': [17, 26], 'text': 'iPhoneSE'}, {'indices': [53, 57], 'text': 'PSD'}, {'indices': [58, 65], 'text': 'Mockup'}, {'indices': [66, 70], 'text': 'app'}, {'indices': [71, 80], 'text': 'template'}, {'indices': [88, 103], 'text': 'CreativeMarket'}]",New #iPhone8 and #iPhoneSE resolution for the magic #PSD #Mockup #app #template buy on #CreativeMarket ~…,,
301,990198564033875971,2018-04-28 11:58:29,temoognz,800,,False,462,2,16087,34082,True,[],"@PhellTheBear My phone been slacking, I think that’s god telling me I need the red iPhone8 ?",,
302,990196275243925504,2018-04-28 11:49:23,Shutterbwoy,11734,"Mumbai, India",False,511,15,7024,14917,False,"[{'indices': [17, 25], 'text': 'iPhone8'}, {'indices': [97, 111], 'text': 'T20onAirtel4G'}]",You also can win #iPhone8 every day with clicking your selfie with @airtelindia Airtel 4G card. #T20onAirtel4G ! G…,,
303,990191211855142914,2018-04-28 11:29:16,alixdlte,313,Karma Akabane??,False,184,5,12627,15147,True,[],Iphone8,,
304,990186721911361536,2018-04-28 11:11:25,Kimishi_13,82,,False,535,0,102,169,False,[],RT @Neddy3283: iPhone X Giveaway! Like Retweet Follow me Comment your full adress And why you want iPhone! 1 Retweet = 1 iPhone 1 Follow…,,
305,990184902749573120,2018-04-28 11:04:12,zeusadsolutions,1173,"Dehradun, India",False,1943,88,56,3442,False,"[{'indices': [13, 20], 'text': 'Mobile'}, {'indices': [21, 36], 'text': 'Appdevelopment'}, {'indices': [54, 62], 'text': 'Android'}, {'indices': [64, 72], 'text': 'iPhone8'}, {'indices': [80, 90], 'text': 'MobileApp'}]","Join leading #Mobile #Appdevelopment Company offering #Android, #iPhone8 Custom #MobileApp Development Services…",,
306,990181096947007490,2018-04-28 10:49:04,JW__jasmine__,1049,? ? ? ? ? ? ? ? ? ? ? ... ?,False,949,18,2752,8146,False,[],@kfmk_730_ iPhone8,,
307,990180258170200064,2018-04-28 10:45:44,Polyvans_clash,31,?????,False,37,0,232,545,False,[],Get iphone8 red!!!,,
308,990179666819407872,2018-04-28 10:43:23,Pocket_PDCA,87,apple itunes store,False,167,3,372,2676,False,"[{'indices': [0, 5], 'text': 'PDCA'}, {'indices': [6, 14], 'text': 'iphone8'}, {'indices': [15, 21], 'text': 'ionic'}, {'indices': [22, 29], 'text': 'newapp'}]","#PDCA #iphone8 #ionic #newapp It is ""pocketPDCA"" that you can use easily PDCA cycle on your smartphone.…",,
309,990178850058498049,2018-04-28 10:40:09,eversobling,709,,False,1358,4,0,6029,False,"[{'indices': [60, 68], 'text': 'iPhone8'}, {'indices': [69, 77], 'text': 'iPhoneX'}, {'indices': [78, 89], 'text': 'BlingBling'}]",Leo Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case #iPhone8 #iPhoneX #BlingBling Click here -&gt;…,,
310,990177816661635072,2018-04-28 10:36:02,AccTravel,805,,False,153,512,6,21650,False,"[{'indices': [51, 58], 'text': 'travel'}, {'indices': [59, 71], 'text': 'traveldiary'}, {'indices': [72, 82], 'text': 'travelbug'}, {'indices': [83, 94], 'text': 'travelmore'}, {'indices': [95, 104], 'text': 'explorer'}, {'indices': [105, 115], 'text': 'instagood'}, {'indices': [116, 129], 'text': 'wanderluster'}]",RT @traveljetter: Museum of Goa. Chillies? Really? #travel #traveldiary #travelbug #travelmore #explorer #instagood #wanderluster #exploret…,,
311,990177754665627648,2018-04-28 10:35:47,vaibhavtalwar,2428,,False,38,9,1021,1470,False,"[{'indices': [20, 31], 'text': 'productred'}, {'indices': [32, 40], 'text': 'iphone8'}, {'indices': [41, 58], 'text': 'iphonerededition'}, {'indices': [59, 70], 'text': 'rediphone8'}, {'indices': [71, 81], 'text': 'foracause'}]",My new red beauty!! #productred #iphone8 #iphonerededition #rediphone8 #foracause,,
312,990172463647592448,2018-04-28 10:14:46,OfficialGadget2,107,"Mumbai, India",False,3,2,16,5016,False,"[{'indices': [45, 53], 'text': 'iPhones'}, {'indices': [81, 92], 'text': 'Technology'}, {'indices': [93, 96], 'text': 'US'}, {'indices': [97, 105], 'text': 'iPhoneX'}, {'indices': [106, 114], 'text': 'iPhone8'}]",Belkin unveils new wireless charging pad for #iPhones #Technology #US #iPhoneX #iPhone8,,
313,990170766552551425,2018-04-28 10:08:01,Gizchina,11899,"Qingdao, China",False,472,272,9,26404,False,"[{'indices': [78, 86], 'text': 'iPhone8'}, {'indices': [87, 94], 'text': 'iPhone'}]","Apple iPhone 8, iPhone 8 Plus (Product) Red Special Edition launched in India #iPhone8 #iPhone 8Plus (PRODUCT) RED…",,
314,990170269137494016,2018-04-28 10:06:03,DamienSchreurs,179,Luxembourg,False,138,10,22,1736,False,"[{'indices': [88, 94], 'text': 'Apple'}, {'indices': [95, 99], 'text': 'iOS'}, {'indices': [100, 107], 'text': 'iCloud'}, {'indices': [108, 115], 'text': 'iPhone'}]",Wondering how to sync Google Photos with iCloud Photo Library? #Apple #iOS #iCloud #iPhone…,,
315,990169190181974016,2018-04-28 10:01:46,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 34,,
316,990167262156865536,2018-04-28 09:54:06,MyFashionVilla,6678,India,False,1610,114,4249,10056,True,"[{'indices': [21, 35], 'text': 'T20onAirtel4G'}]",This is my Airtel 4G #T20onAirtel4G selfie! An amazing contest by @airtelindia guys.. Do participate to win an…,,
317,990165903068278784,2018-04-28 09:48:42,traveljetter,17,,False,0,1,29,136,True,"[{'indices': [33, 40], 'text': 'travel'}, {'indices': [41, 53], 'text': 'traveldiary'}, {'indices': [54, 64], 'text': 'travelbug'}, {'indices': [65, 76], 'text': 'travelmore'}, {'indices': [77, 86], 'text': 'explorer'}, {'indices': [87, 97], 'text': 'instagood'}, {'indices': [98, 111], 'text': 'wanderluster'}]",Museum of Goa. Chillies? Really? #travel #traveldiary #travelbug #travelmore #explorer #instagood #wanderluster…,,
318,990164791514804224,2018-04-28 09:44:17,igama,1322,London,False,1547,88,12004,10707,True,[],"@mikeziri You mean like this (iphone8, ios11.3)? most printers support AirPrint or Google Cloud Print via Wifi, sim…",,
319,990163688727379968,2018-04-28 09:39:54,mayflashfly,14263,Thailand,False,421,192,1361,150938,True,"[{'indices': [41, 50], 'text': 'flashfly'}, {'indices': [51, 59], 'text': 'iPhone8'}, {'indices': [60, 78], 'text': 'applewatchseries3'}, {'indices': [79, 83], 'text': 'LTE'}]",iPhone 8 RED vs Apple Watch Series 3 LTE #flashfly #iPhone8 #applewatchseries3 #LTE,,
320,990160272093462530,2018-04-28 09:26:19,xxx_x__x_,106,????????????????,False,113,7,14287,19036,True,[],Hello iPhone8?,,
321,990156369247416320,2018-04-28 09:10:49,Prakash52529837,1,,False,21,0,2,29,False,[],"@amazonIN @JeffBezos Pathetic and worst service. After self return &amp; shre POD from India post, you told that wareh…",,
322,990155580550590464,2018-04-28 09:07:41,zemba_baa,359,"Port Harcourt, Nigeria",False,1147,0,354,186,False,[],@Nelly_hillz @ooluchiii The little girl is to be blamed. Yes her own turned out bad. But Good things come to those…,,
323,990152500824059904,2018-04-28 08:55:26,omnipotence_pad,1346,???????,False,1069,29,70227,48817,False,[],@unknownanno iPhone8,,
324,990149541885198336,2018-04-28 08:43:41,Zeenia_I123,4552,,False,2136,8,2015,14815,False,"[{'indices': [37, 51], 'text': 'T20onAirtel4G'}, {'indices': [92, 100], 'text': 'Iphone8'}]",RT @ZeniaIrani: This is my Airtel 4G #T20onAirtel4G selfie! Share your selfies too guys! An #Iphone8 is up for grabs. @airtelindia Hey @b…,,
325,990147437376425984,2018-04-28 08:35:19,redzone_anime,260,??? ????,False,395,0,50,320,False,[],@_kaze_012420 iphone8,,
326,990146253244727296,2018-04-28 08:30:37,sherryshroff,31170,India,True,1684,140,41517,38948,False,[],This summer go red for a cause &amp; work towards an AIDS free generation. A portion of all (PRODUCT) red go directly t…,,
327,990144147595153408,2018-04-28 08:22:15,sp_wallpaper,515,Web,False,30,59,0,33146,False,"[{'indices': [79, 87], 'text': 'iphone8'}, {'indices': [88, 98], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Ground keyboard Orange white #iphone8 #wallpaper,,
328,990144122966032384,2018-04-28 08:22:09,vishalgiri13119,36,"Maharashtra, India",False,300,0,8489,8088,False,"[{'indices': [111, 119], 'text': 'iPhone8'}]","RT @MakTechBlog: Apple iPhone 8 and 8 Plus (Product) Red edition launched in India, price starts at Rs. 67,940 #iPhone8",,
329,990143754269900800,2018-04-28 08:20:41,iPhone_wp_sc_en,4115,,False,512,53,0,30631,False,"[{'indices': [53, 61], 'text': 'iphone8'}, {'indices': [62, 72], 'text': 'wallpaper'}]",Ground keyboard Orange white #iphone8 #wallpaper,,
330,990143714122256384,2018-04-28 08:20:32,EngrWasimsafdar,1155,Copenhagen,False,4992,9,639,656,False,"[{'indices': [30, 45], 'text': 'iCamTranslator'}, {'indices': [59, 66], 'text': 'iPhone'}, {'indices': [117, 125], 'text': 'iPhone7'}, {'indices': [128, 132], 'text': 'iOS'}, {'indices': [133, 138], 'text': 'Apps'}]",RT @EngrWasimsafdar: Download #iCamTranslator free on your #iPhone and subscribe any feature and get a chance to win #iPhone7. #iOS #Apps…,,
331,990142455747104768,2018-04-28 08:15:32,being_rockyy,1707,"New Delhi, India",False,130,4,86,15053,True,"[{'indices': [105, 113], 'text': 'iphone8'}]",RT @miss_cherished: Here is my selfie with @airtelindia 4G T20 cricket season pass. I really Hope to win #iphone8. All you guys Participate…,,
332,990141542135287808,2018-04-28 08:11:54,2424To,21,??,False,21,0,62,281,False,[],@esiria0 iPhone8,,
333,990139324179066880,2018-04-28 08:03:05,profitskey,3,INDIA,False,0,0,0,932,False,"[{'indices': [66, 80], 'text': 'T20onAirtel4G'}, {'indices': [101, 109], 'text': 'iphone8'}]",Retweeted RISHABH SURANA (@rishabhanalyst): This is my Airtel 4G #T20onAirtel4G selfie! Hope to win #iphone8 ?. Gu…,,
334,990139046700576768,2018-04-28 08:01:59,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 30,,
335,990138908884197376,2018-04-28 08:01:26,janveethakral,177,,False,1,0,0,675,False,"[{'indices': [7, 15], 'text': 'iPhone8'}, {'indices': [28, 42], 'text': 'T20onAirtel4G'}]",Win an #iPhone8 every day.. #T20onAirtel4G,,
336,990138873647849472,2018-04-28 08:01:18,janveethakral,177,,False,1,0,0,675,False,"[{'indices': [68, 76], 'text': 'iPhone8'}, {'indices': [89, 103], 'text': 'T20onAirtel4G'}]",@rishabhanalyst @airtelindia @AakankshaCharu @NotSoNautankee Win an #iPhone8 every day.. #T20onAirtel4G,,
337,990138694022717440,2018-04-28 08:00:35,MakTechBlog,5719,India,False,424,58,5,6039,True,"[{'indices': [94, 102], 'text': 'iPhone8'}]","Apple iPhone 8 and 8 Plus (Product) Red edition launched in India, price starts at Rs. 67,940 #iPhone8…",,
338,990138288466935808,2018-04-28 07:58:58,setsugekka312k,87,????,False,166,6,10597,1542,False,[],2.iPhone8,,
339,990137625183903745,2018-04-28 07:56:20,RishabhSuraname,5050,Worldwide,False,5071,3,0,1927,False,"[{'indices': [34, 42], 'text': 'iPhone8'}, {'indices': [56, 70], 'text': 'T20onAirtel4G'}]",Get clicking guys. You can win an #iPhone8 every day... #T20onAirtel4G,,
340,990137593307193344,2018-04-28 07:56:12,RishabhSuraname,5050,Worldwide,False,5071,3,0,1927,False,"[{'indices': [95, 103], 'text': 'iPhone8'}, {'indices': [117, 131], 'text': 'T20onAirtel4G'}]",@rishabhanalyst @airtelindia @AakankshaCharu @NotSoNautankee Get clicking guys. You can win an #iPhone8 every day... #T20onAirtel4G,,
341,990136574795964416,2018-04-28 07:52:09,ikurakazuhara_,312,?????????????,False,197,26,3805,5404,False,[],@yose_gene_jsb iPhone8,,
342,990133519459368961,2018-04-28 07:40:01,rishabhanalyst,163669,"Noida, India",False,146773,268,2,4769,True,"[{'indices': [21, 35], 'text': 'T20onAirtel4G'}, {'indices': [56, 64], 'text': 'iphone8'}, {'indices': [93, 101], 'text': 'contest'}]","This is my Airtel 4G #T20onAirtel4G selfie! Hope to win #iphone8 ?. Guys, Participate in the #contest now .. Don't…",,
343,990132765134807041,2018-04-28 07:37:01,Mq1v_y,1066,????????? ?????????PS3??,False,93,4,491,4032,False,[],iPhone8 RED!!,,
344,990128063835930624,2018-04-28 07:18:20,DamnDaniyel,5145,Pakistan,False,97,98,104260,240451,True,"[{'indices': [14, 17], 'text': 'RT'}, {'indices': [29, 37], 'text': 'iPhone8'}, {'indices': [38, 57], 'text': 'yayvoblackfriday17'}]",RT @ismay_pk: #RT on the new #iPhone8 #yayvoblackfriday17,,
345,990126023265193984,2018-04-28 07:10:14,eversobling,709,,False,1358,4,0,6029,False,"[{'indices': [84, 92], 'text': 'iPhone8'}, {'indices': [93, 101], 'text': 'iPhoneX'}, {'indices': [102, 113], 'text': 'BlingBling'}]",Floral Butterfly 3D Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case - Blue #iPhone8 #iPhoneX #BlingBling…,,
346,990123482016083968,2018-04-28 07:00:08,thematridox,219,Online,False,216,10,1114,4845,False,"[{'indices': [8, 16], 'text': 'iPhone8'}]",The red #iPhone8 looks reaaally good.,,
347,990123480954953728,2018-04-28 07:00:08,homegenie_me,252,"Dubai, United Arab Emirates",False,128,6,1,384,True,"[{'indices': [29, 42], 'text': 'Annualsurvey'}, {'indices': [76, 84], 'text': 'iPhone8'}]",Are you participating in our #Annualsurvey? Don't miss the chance to win an #iPhone8! Enter from here:…,,
348,990122925952045057,2018-04-28 06:57:55,NewApps4me,12515,Global,False,13789,158,10449,74517,True,"[{'indices': [0, 6], 'text': 'Daily'}, {'indices': [49, 57], 'text': 'iphone8'}, {'indices': [58, 65], 'text': 'iphone'}]",#Daily Apps News is out! #iphone8 #iphone,,
349,990121397140668416,2018-04-28 06:51:51,kkn_ao,159,?Komori_Hayato . Nanatuka_Yuta,False,212,0,450,88,False,[],@Trash_Enoki iPhone8?,,
350,990121360201404417,2018-04-28 06:51:42,pes_only,180,??????????????,False,176,5,2531,1115,False,[],@rao_tennis2511 iPhone8?,,
351,990119129137975296,2018-04-28 06:42:50,miss_cherished,17450,"New Delhi, India",False,255,92,19006,150896,True,"[{'indices': [85, 93], 'text': 'iphone8'}]",Here is my selfie with @airtelindia 4G T20 cricket season pass. I really Hope to win #iphone8. All you guys Partici…,,
352,990118111138500608,2018-04-28 06:38:47,anahitairani1,23451,"Mumbai, India",False,1053,198,23489,101859,True,[],Here is my selfie with @airtelindia 4G for T20 cricket season pass. Hey @tofarzeen @MehekMahtani @iswatisingh Sha…,,
353,990117168212656128,2018-04-28 06:35:03,icosohedral,208,Ship of Theseus,False,220,2,10014,11640,True,[],iPhone8 RED looks so nice,,
354,990116366198951936,2018-04-28 06:31:51,apple_shoppk,3,clifton karachi,False,35,0,0,34,False,"[{'indices': [66, 76], 'text': 'appleshop'}, {'indices': [77, 88], 'text': 'applestore'}, {'indices': [89, 107], 'text': 'appleshoppakistan'}]","AirPods With Charging MMEF2ZM/A In Just Rs 23,500 Shop Online: #appleshop #applestore #appleshoppakistan…",,
355,990115898466938880,2018-04-28 06:30:00,gizbot,22709,,True,729,408,407,67122,True,"[{'indices': [6, 14], 'text': 'iPhone8'}, {'indices': [16, 28], 'text': 'iPhone8Plus'}]","Apple #iPhone8, #iPhone8Plus (PRODUCT) RED Special Edition now available in India starting at Rs 67,940 @Apple",,
356,990115307028140032,2018-04-28 06:27:39,ImagineApplePR,458,Delhi,False,29,12,235,2236,False,"[{'indices': [0, 8], 'text': 'iPhone8'}, {'indices': [59, 67], 'text': 'iPhone8'}]",#iPhone8 Engineered to resist water &amp; Dust. Unbox your #iPhone8 at Imagine Apple Premium Reseller. Call 82874-82874…,,
357,990112165423071232,2018-04-28 06:15:10,ajitpratap,250,Gurgaon,False,550,10,2064,3814,True,[],@AppleSupport @Apple @tim_cook My new iPhone8 is not working. Purchased on 13th april only. Dealer is not helping m…,,
358,990108655738544135,2018-04-28 06:01:13,rvirgo9,16537,India,False,952,328,50821,199960,True,"[{'indices': [95, 103], 'text': 'iphone8'}]",Happy weekend! ????Here is my selfie with @airtelindia 4G T20 cricket season pass. Hope to win #iphone8. Go Partici…,,
359,990107133776678912,2018-04-28 05:55:10,MagnetRetail,50,Mumbai,False,69,6,11,460,False,[],#magnet#specialedition#iPhone8&amp;iPhone8plus#redcolour,,
360,990106294345388032,2018-04-28 05:51:50,maidenjpshop,122,"Bangkok, Thailand",False,15,0,937,1419,False,"[{'indices': [22, 31], 'text': 'PreOrder'}]",RT @maidennbag2018: ? #PreOrder ? ??????? 9 ??.? Soft-case Donald duck&amp;friends! -iphone6 / 6s -iphone 6+ / 6s+ -iphone7 / 7+ -iphone8 / 8…,,
361,990105682941800448,2018-04-28 05:49:24,roomeezon,12518,TownHills,False,2003,18348,689613,928417,True,"[{'indices': [65, 75], 'text': 'Westbrook'}, {'indices': [76, 83], 'text': 'iphone'}, {'indices': [84, 92], 'text': 'iphonex'}, {'indices': [93, 99], 'text': 'apple'}, {'indices': [100, 107], 'text': 'design'}, {'indices': [108, 122], 'text': 'productdesign'}, {'indices': [123, 135], 'text': 'kickstarter'}]",RT @Creatio_Dez: Everything is ready. Shipment will begin soon! #Westbrook #iphone #iphonex #apple #design #productdesign #kickstarter #in…,,
362,990104183943528449,2018-04-28 05:43:27,maidennbag2018,198,"Bangkok, Thailand",False,1,0,14,176,False,"[{'indices': [2, 11], 'text': 'PreOrder'}]",? #PreOrder ? ??????? 9 ??.? Soft-case Donald duck&amp;friends! -iphone6 / 6s -iphone 6+ / 6s+ -iphone7 / 7+ -iphone8…,,
363,990104123327447045,2018-04-28 05:43:12,Creatio_Dez,55,,False,46,11,140,198,False,"[{'indices': [48, 58], 'text': 'Westbrook'}, {'indices': [59, 66], 'text': 'iphone'}, {'indices': [67, 75], 'text': 'iphonex'}, {'indices': [76, 82], 'text': 'apple'}, {'indices': [83, 90], 'text': 'design'}, {'indices': [91, 105], 'text': 'productdesign'}]",Everything is ready. Shipment will begin soon! #Westbrook #iphone #iphonex #apple #design #productdesign…,,
364,990102343738785792,2018-04-28 05:36:08,nasrulljarlani,226,Singapore,False,199,5,4573,8804,True,[],This is hadyu on my iphone8+,,
365,990100799798816768,2018-04-28 05:30:00,BGRIndia,220578,Mumbai,True,106,419,1513,40896,False,"[{'indices': [0, 6], 'text': 'Apple'}, {'indices': [7, 15], 'text': 'iPhone8'}, {'indices': [17, 29], 'text': 'iPhone8Plus'}]","#Apple #iPhone8, #iPhone8Plus (PRODUCT) RED now available in India: What you need to know",,
366,990097316638961664,2018-04-28 05:16:10,Catmooselane,446,,False,331,10,8,438,False,"[{'indices': [116, 126], 'text': 'phonecase'}, {'indices': [127, 136], 'text': 'colorado'}]",RT @PinkHouseVtg: We took this photo in Colorado and use it for everything. It makes a great phone case doesn't it? #phonecase #colorado #a…,,
367,990094389379674112,2018-04-28 05:04:32,TopCellularDeal,666,,False,242,35,1,57504,False,[],"ENUOSUMA Wireless Charger, Qi Wireless Charging Pad for iPhone X?iPhone8/8 Plus,Galaxy S8/S7/S7 edge/S6 edge+,Note5…",,
368,990093616981852160,2018-04-28 05:01:27,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 24,,
369,990092724958384128,2018-04-28 04:57:55,dajiemusicgroup,914,WE ARE THREFORE I AM,False,341,32,6064,15049,True,"[{'indices': [38, 50], 'text': 'iPhone8plus'}, {'indices': [57, 65], 'text': 'iphone8'}, {'indices': [83, 95], 'text': 'picoftheday'}]","RT @shermanon: Experimenting with the #iPhone8plus &amp; #iphone8 portrait setting #picoftheday @ Weston, Wisconsin",,
370,990091369925365760,2018-04-28 04:52:32,bakliitaaaa,105,Heaven??????,False,252,0,771,1277,True,"[{'indices': [40, 50], 'text': 'SmartLife'}, {'indices': [51, 59], 'text': 'Iphone8'}]",RT @_ronmedalla: Thank you @LiveSmart ? #SmartLife #Iphone8,,
371,990090920153493504,2018-04-28 04:50:45,iOSdevTweets,672,,False,9,23,0,26449,False,"[{'indices': [58, 64], 'text': 'Apple'}, {'indices': [65, 69], 'text': 'iOS'}, {'indices': [70, 78], 'text': 'iPhoneX'}, {'indices': [79, 87], 'text': 'iPhone8'}, {'indices': [88, 99], 'text': 'AppleWatch'}, {'indices': [100, 105], 'text': 'iPad'}]",RT @NoVuapp: NoVu: GIF Keyboard featured in actualapple ? #Apple #iOS #iPhoneX #iPhone8 #AppleWatch #iPad,,
372,990090920132530177,2018-04-28 04:50:45,iOSdevTweets,672,,False,9,23,0,26449,False,"[{'indices': [65, 69], 'text': 'iOS'}, {'indices': [70, 78], 'text': 'iPhoneX'}, {'indices': [79, 87], 'text': 'iPhone8'}, {'indices': [88, 93], 'text': 'iPad'}, {'indices': [94, 105], 'text': 'AppleWatch'}]",RT @NoVuapp: 8 paid iPhone apps you can download for free today. #iOS #iPhoneX #iPhone8 #iPad #AppleWatch,,
373,990090183956713472,2018-04-28 04:47:49,CivillyB,18,Mars,False,69,0,515,337,False,"[{'indices': [62, 78], 'text': 'DragonBallSuper'}, {'indices': [80, 92], 'text': 'dragonballz'}, {'indices': [93, 101], 'text': 'animeme'}, {'indices': [102, 112], 'text': 'animememe'}]",Should i Get the new Iphone or Android :? :? @DragonBallCo #DragonBallSuper #dragonballz #animeme #animememe…,,
374,990089038513262592,2018-04-28 04:43:16,6ix9ineI,292,"Pontiac, IL",False,393,0,1913,1554,False,[],I like the iphone8+ camera bruh,,
375,990087623455723521,2018-04-28 04:37:39,CreateProsLLC,3981,"New York, NY and SoCal",False,4938,236,292,1274,True,"[{'indices': [56, 61], 'text': 'ipad'}, {'indices': [62, 70], 'text': 'iPhoneX'}, {'indices': [71, 79], 'text': 'iPhone8'}, {'indices': [80, 92], 'text': 'iPhone8Plus'}, {'indices': [93, 102], 'text': 'GalaxyS9'}]",Fast charging! 2.4A Wall Charger With Foldable Plug For #ipad #iPhoneX #iPhone8 #iPhone8Plus #GalaxyS9 and other de…,,
376,990086120598921217,2018-04-28 04:31:40,IGIG_CENTER,48,"San Juan City, National Capital Region",False,67,8,11,6123,True,[],Baseus Headphone Adapter Support Charger For iPhone 7 Cable For Lightning Earphone Fast Charging and Music For iPho…,,
377,990084260039155714,2018-04-28 04:24:17,shermanon,4294,"Wausau, WI, United States",False,4999,335,20561,16125,True,"[{'indices': [23, 35], 'text': 'iPhone8plus'}, {'indices': [42, 50], 'text': 'iphone8'}, {'indices': [68, 80], 'text': 'picoftheday'}]","Experimenting with the #iPhone8plus &amp; #iphone8 portrait setting #picoftheday @ Weston, Wisconsin",,
378,990079713077968896,2018-04-28 04:06:13,Amane_Tokiori,481,???????????????...(??),False,338,20,12063,13962,False,[],@Ruri_Selene iPhone8?,,
379,990078628145713152,2018-04-28 04:01:54,iPhone8andx,1906,United States,False,56,5,19,9906,False,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 22,,
380,990077724726358016,2018-04-28 03:58:18,Texacanno,3372,Toronto ,False,3360,51,6778,15084,True,"[{'indices': [93, 96], 'text': 'me'}]",(101ST Selfie) My new shiny (iPhone 8) is so bright white like my teeth! Lol. ??? (04/18/18) #me…,,
381,990073434062270464,2018-04-28 03:41:16,itachin,2107,???,False,1186,109,240703,81913,True,[],iPhone8 GLAY,,
