id,created_at,user_screen_name,user_followers_count,user_location,user_verified,user_friends_count,user_listed_count,user_favourites_count,user_statuses_count,user_geo_enabled,Hashtags,text,Bot_or_NoBot
9.9E+17,27-04-18 5:35,shrutzsharma,312,noida,FALSE,125,15278,59,448,FALSE,[],Apple iPhone 8 (Product) RED &amp; iPhone 8 Plus Red are available in stores in India &amp; online. Today onwards. Go grab‚Ä¶,Bot
9.9E+17,27-04-18 5:08,Cases_Space_,17,,FALSE,2,10991,2,2425,FALSE,"[{'indices': [39, 47], 'text': 'iphone8'}, {'indices': [48, 56], 'text': 'iphonex'}]",Beautiful Places Cover for iPhone 5 5S #iphone8 #iphonex,Bot
9.9E+17,27-04-18 5:01,mimilovesu,8577,Australia,FALSE,9376,13884,16279,43237,FALSE,[],iphone8 silicone phone cover with attractive whale print via @eBay,Bot
9.9E+17,27-04-18 4:55,latestly,10649,"Mumbai, India",FALSE,190,10615,2,7253,TRUE,"[{'indices': [17, 25], 'text': 'iPhone8'}, {'indices': [32, 44], 'text': 'iPhone8Plus'}]",Pre-order @Apple #iPhone8 &amp; #iPhone8Plus in India on @Flipkart; To go on sale on 30 April,Bot
9.9E+17,27-04-18 4:52,BGRIndia,220584,Mumbai,TRUE,106,15449,1512,40880,FALSE,"[{'indices': [0, 6], 'text': 'Apple'}, {'indices': [7, 15], 'text': 'iPhone8'}, {'indices': [17, 29], 'text': 'iPhone8Plus'}]","#Apple #iPhone8, #iPhone8Plus (PRODUCT) RED now available in India, prices start at Rs 67,940‚Ä¶",Bot
9.91E+17,30-04-18 0:33,ZulZain14,0,,FALSE,77,14673,1,337,FALSE,"[{'indices': [117, 125], 'text': 'iPhone8'}]","RT @StreamMe: We're excited to announce our newest giveaway! Make sure to follow the instructions below, good luck. #iPhone8 &amp; 2,800 #FortÖ",Bot
9.91E+17,30-04-18 0:30,iPhone8andx,1906,United States,FALSE,56,972,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [37, 45], 'text': 'iPhone8'}, {'indices': [107, 116], 'text': 'Giveaway'}, {'indices': [117, 123], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp;amp; #iPhone8 ?? just RETWEET &amp;amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #PhoneÖ,NoBot
9.91E+17,30-04-18 0:28,sp_wallpaper,515,Web,FALSE,30,10619,0,33146,FALSE,"[{'indices': [74, 82], 'text': 'iphone8'}, {'indices': [83, 93], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:Bicycle road bike green #iphone8 #wallpaper,Bot
9.91E+17,30-04-18 0:26,iPhone_wp_sc_en,4115,,FALSE,512,739,0,30631,FALSE,"[{'indices': [48, 56], 'text': 'iphone8'}, {'indices': [57, 67], 'text': 'wallpaper'}]",Bicycle road bike green #iphone8 #wallpaper,NoBot
9.91E+17,30-04-18 0:25,ImJayRodriguez6,73,"Orlando, FL",FALSE,495,711,880,4904,TRUE,"[{'indices': [32, 40], 'text': 'iPhoneX'}, {'indices': [115, 121], 'text': 'apple'}, {'indices': [122, 130], 'text': 'gadgets'}]",RT @techeblog: This is what the #iPhoneX would look like with a triple camera lens system. #apple #gadgets #technolÖ,NoBot
9.91E+17,30-04-18 0:11,iam_walesaucez,269,ABJ,FALSE,575,180,987,3407,FALSE,[],RT @SleekAyodeji: @femi_golden on this one. iPhone8.. Order came thru from Lagos to Ibadan.... Sure deal... ?? ?,NoBot
9.91E+17,30-04-18 0:03,iPhone8andx,1906,United States,FALSE,56,12217,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 12,Bot
9.91E+17,30-04-18 0:00,eversobling,709,,FALSE,1358,17537,0,6029,FALSE,"[{'indices': [74, 82], 'text': 'iPhone8'}, {'indices': [83, 91], 'text': 'iPhoneX'}, {'indices': [92, 103], 'text': 'BlingBling'}]",Sparkling Flower Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case #iPhone8 #iPhoneX #BlingBling Click hereÖ,Bot
9.91E+17,29-04-18 23:52,SteveRoborts,7,"London, England",FALSE,77,13934,20,354,FALSE,"[{'indices': [62, 70], 'text': 'iPhone8'}, {'indices': [77, 89], 'text': 'iPhone8Plus'}]",RT @kalluxrz: My first iPhone 8 Giveaway ?? Win the brand new #iPhone8 &amp; #iPhone8Plus! To win just retweet this post &amp; follow us. Winners wÖ,Bot
9.91E+17,29-04-18 23:44,conwayphoto,7,Kootenay Rockies,FALSE,112,896,22,28,FALSE,"[{'indices': [0, 17], 'text': 'NightPhotography'}, {'indices': [19, 44], 'text': 'WellingtonRailwayStation'}, {'indices': [51, 58], 'text': 'iphone'}, {'indices': [76, 88], 'text': 'photography'}, {'indices': [89, 108], 'text': 'digitalphotography'}]",#NightPhotography #WellingtonRailwayStation using #iphone and Camera+ app. #photography #digitalphotographyÖ,NoBot
9.91E+17,29-04-18 23:44,chmayer,2170,"OC (near Coast), CA, USA??",FALSE,3423,931,234713,140068,FALSE,"[{'indices': [88, 95], 'text': 'Cactus'}, {'indices': [96, 109], 'text': 'FlowerReport'}, {'indices': [110, 121], 'text': 'succulents'}, {'indices': [122, 131], 'text': 'NoFilter'}, {'indices': [132, 139], 'text': 'ElPaso'}]",RT @egon7320: My cactus bloomed on Friday and I took this picture as soon as I saw it! #Cactus #FlowerReport #succulents #NoFilter #ElPasoÖ,NoBot
9.91E+17,29-04-18 23:30,iPhone8andx,1906,United States,FALSE,56,15212,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 11,Bot
9.91E+17,29-04-18 23:01,iPhone8andx,1906,United States,FALSE,56,15870,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 10,Bot
9.91E+17,29-04-18 23:00,iphone_ziho_bot,1269,,FALSE,1340,225,0,40521,FALSE,[],iphone8,NoBot
9.91E+17,29-04-18 22:38,adddddiiee,282,,FALSE,187,157,2479,1871,TRUE,[],Bought myself the iPhone8+ today and switched to Verizon. Look at me being a big girl now. ??,NoBot
9.91E+17,29-04-18 22:35,draddo11,2376,GH,FALSE,4458,12414,12102,83938,TRUE,"[{'indices': [19, 27], 'text': 'iPhone8'}, {'indices': [69, 74], 'text': 'Call'}]",RT @appledealergh: #iPhone8 Plus 256GB Gold Factory Unlocked instock #Call or Watsapp 0541826946,Bot
9.91E+17,29-04-18 22:30,appledealergh,4005,accra,FALSE,4580,856,6708,14825,FALSE,"[{'indices': [0, 8], 'text': 'iPhone8'}, {'indices': [50, 55], 'text': 'Call'}]",#iPhone8 Plus 256GB Gold Factory Unlocked instock #Call or Watsapp 0541826946,NoBot
9.91E+17,29-04-18 22:28,DJChaoss24,22,,FALSE,42,109,113,723,FALSE,"[{'indices': [23, 30], 'text': 'iPhone'}, {'indices': [31, 37], 'text': 'apple'}, {'indices': [38, 47], 'text': 'iphone6s'}, {'indices': [48, 56], 'text': 'iphone8'}]",Spot the difference :D #iPhone #apple #iphone6s #iphone8,NoBot
9.91E+17,29-04-18 22:02,egon7320,267,Texas,FALSE,836,835,7088,6329,TRUE,"[{'indices': [74, 81], 'text': 'Cactus'}, {'indices': [82, 95], 'text': 'FlowerReport'}, {'indices': [96, 107], 'text': 'succulents'}]",My cactus bloomed on Friday and I took this picture as soon as I saw it! #Cactus #FlowerReport #succulentsÖ,NoBot
9.91E+17,29-04-18 21:49,jlwillmott,3,,FALSE,34,706,65,48,FALSE,[],"@cbcian What song?! Just downloaded Sofi Tukker's ""That's It (I'm Crazy)"".....iphone8 red commercial!! LOL",NoBot
9.91E+17,29-04-18 21:46,soulslam55,774,"Lincoln Park, NJ",FALSE,1011,519,856,10205,TRUE,"[{'indices': [46, 54], 'text': 'IPhone8'}]",.@mlb AtBat app crashing crashing crashing my #IPhone8.,NoBot
9.91E+17,29-04-18 21:38,AjntB2Sli,1753,"Houston, Texas",FALSE,1750,453,791,78860,TRUE,"[{'indices': [64, 71], 'text': 'iPhone'}, {'indices': [78, 85], 'text': 'iPhone'}]",Can I swap my I8 for the red? RT @sprintnews: .@Sprint to Offer #iPhone 8 and #iPhone 8 Plus (PRODUCT) @RED SpecialÖ,NoBot
9.91E+17,29-04-18 21:30,iPhone8andx,1906,United States,FALSE,56,10776,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 7,Bot
9.91E+17,29-04-18 21:15,_FaithOverFears,250,Unnaproachable ?,FALSE,753,764,835,10967,TRUE,"[{'indices': [41, 49], 'text': 'iPhone8'}]",RT @moo_yourself: That new gold color on #iPhone8 is STUNNING.,NoBot
9.91E+17,29-04-18 21:14,ScreamTeam_Max,87,.............,FALSE,238,13118,172,879,FALSE,[],@PrincessTroll00 one of mi irl friends said Lauren of princess Games is being poor and she has an Iphone8 okay... IÖ,Bot
9.91E+17,29-04-18 21:13,moo_yourself,39561,,FALSE,39523,293,497,4509,FALSE,"[{'indices': [23, 31], 'text': 'iPhone8'}]",That new gold color on #iPhone8 is STUNNING.,NoBot
9.91E+17,29-04-18 21:12,npdigital,90,Phoenix,FALSE,294,800,321,4659,TRUE,"[{'indices': [0, 8], 'text': 'iphone8'}]",#iphone8 beautiful day @ Westin Kierland Resort &amp; Spa,NoBot
9.91E+17,29-04-18 21:12,drummerduck09,355,"Orlando, FL",FALSE,991,569,2307,10446,TRUE,"[{'indices': [73, 80], 'text': 'iPhone'}, {'indices': [81, 87], 'text': 'Apple'}]",Got a iPhone8+ today. I basically got a tablet. Letís see how this goes. #iPhone #Apple,NoBot
9.91E+17,29-04-18 20:59,W21YH,3042,,FALSE,725,535,831,64483,FALSE,"[{'indices': [83, 89], 'text': 'Lucas'}, {'indices': [90, 94], 'text': '???'}, {'indices': [95, 99], 'text': 'NCT'}]",RT @yukheidetails: yukheiís iphone8+ be looking like an iphone8 mini in his hands #Lucas #??? #NCT,NoBot
9.91E+17,29-04-18 20:45,yiyanli,54,"??, ???????",FALSE,197,450,134,279,TRUE,"[{'indices': [10, 16], 'text': 'Cairo'}, {'indices': [17, 23], 'text': 'Egypt'}, {'indices': [24, 32], 'text': 'iPhone8'}, {'indices': [33, 38], 'text': 'VSCO'}]",Mr. Fouly #Cairo #Egypt #iPhone8 #VSCO,NoBot
9.91E+17,29-04-18 20:39,7250Mio,620,?? ?? ?? ???? ?? ?   ????,FALSE,625,169,18141,9255,TRUE,[],@frontrowjp iPhone8 A,NoBot
9.91E+17,29-04-18 20:37,insidestat,16639,"Amsterdam, The Netherlands",FALSE,14709,845,36690,281049,TRUE,"[{'indices': [68, 71], 'text': 'AC'}, {'indices': [75, 82], 'text': 'Energy'}, {'indices': [99, 109], 'text': 'Renewable'}, {'indices': [110, 116], 'text': 'Solar'}, {'indices': [117, 123], 'text': 'Power'}, {'indices': [124, 137], 'text': 'PowerCharger'}]",RT @pinopride: Make Right Climate Changes Now with New Life Style! #AC/DC #Energy Integrated with #Renewable #Solar #Power #PowerCharger #Ö,NoBot
9.91E+17,29-04-18 20:37,pinopride,23213,,FALSE,118,605,251,1085,FALSE,"[{'indices': [53, 56], 'text': 'AC'}, {'indices': [60, 67], 'text': 'Energy'}, {'indices': [84, 94], 'text': 'Renewable'}, {'indices': [95, 101], 'text': 'Solar'}, {'indices': [102, 108], 'text': 'Power'}]",Make Right Climate Changes Now with New Life Style! #AC/DC #Energy Integrated with #Renewable #Solar #PowerÖ,NoBot
9.91E+17,29-04-18 20:35,SenoritaNeetah,1131,"Northampton, England",FALSE,462,184,20612,61926,TRUE,[],@A1_Jay iphone8 plus sigh,NoBot
9.91E+17,29-04-18 20:35,LifeHacksIRL,5926,,FALSE,6119,16116,29,4812,FALSE,"[{'indices': [0, 3], 'text': 'RT'}]","#RT @TechInRL: Product Red iPhone 8, 8 Plus, The Product Red Leather Folio Case for iPhone X &amp; More!Ö",Bot
9.91E+17,29-04-18 20:30,EzMobiles,4368,Bristol the UK,FALSE,3360,17514,13454,127410,TRUE,"[{'indices': [10, 18], 'text': 'iPhone8'}]","Order The #iPhone8 @Mobilescouk Via @EzMobiles With 4GB 4G Data, Unlimited Mins/Text For Only £30 P/MÖ",Bot
9.91E+17,29-04-18 20:24,Rehsor,6944,"San Antonio, TX",FALSE,2420,280,7473,12542,TRUE,"[{'indices': [19, 26], 'text': 'itunes'}, {'indices': [52, 62], 'text': 'iPhoneXTH'}, {'indices': [63, 75], 'text': 'iPhone7Plus'}, {'indices': [76, 84], 'text': 'iPhone8'}, {'indices': [85, 97], 'text': 'iphonexplus'}, {'indices': [98, 105], 'text': 'iphone'}]",Hereís my album on #itunes thatís if youíre on that #iPhoneXTH #iPhone7Plus #iPhone8 #iphonexplus #iphoneÖ,NoBot
9.91E+17,29-04-18 20:13,youn9kita,489,"PIMPRYDERZ EMPIRE, DSM",FALSE,902,880,29546,2778,TRUE,"[{'indices': [31, 41], 'text': 'Kigamboni'}, {'indices': [74, 86], 'text': 'pichazasimu'}, {'indices': [87, 99], 'text': 'daressalaam'}, {'indices': [100, 109], 'text': 'tanzania'}, {'indices': [110, 118], 'text': 'iPhone8'}]",RT @MichaelmasJr: Somewhere in #Kigamboni. Picture taken from my iPhone 8 #pichazasimu #daressalaam #tanzania #iPhone8,NoBot
9.91E+17,29-04-18 19:38,techeblog,136529,Los Angeles,FALSE,99,650,21,30274,FALSE,"[{'indices': [17, 25], 'text': 'iPhoneX'}, {'indices': [100, 106], 'text': 'apple'}, {'indices': [107, 115], 'text': 'gadgets'}]",This is what the #iPhoneX would look like with a triple camera lens system. #apple #gadgetsÖ,NoBot
9.91E+17,29-04-18 19:33,sp_wallpaper,515,Web,FALSE,30,261,0,33146,FALSE,"[{'indices': [67, 75], 'text': 'iphone8'}, {'indices': [76, 86], 'text': 'wallpaper'}]",SmartPhone Wallpaper info:grain Brown gray #iphone8 #wallpaper,NoBot
9.91E+17,29-04-18 19:30,iPhone8andx,1906,United States,FALSE,56,13769,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 1s,Bot
9.91E+17,29-04-18 19:28,aphrahman,2850,India,FALSE,2642,527,7347,2830,FALSE,"[{'indices': [11, 19], 'text': 'iPhone8'}, {'indices': [55, 66], 'text': 'iphone8red'}, {'indices': [67, 79], 'text': 'smartphones'}]",The latest #iPhone8 is here as #iphone8red #smartphones,NoBot
9.91E+17,29-04-18 19:25,iPhone_wp_sc_en,4115,,FALSE,512,10994,0,30631,FALSE,"[{'indices': [41, 49], 'text': 'iphone8'}, {'indices': [50, 60], 'text': 'wallpaper'}]",grain Brown gray #iphone8 #wallpaper,Bot
9.91E+17,29-04-18 19:21,TechGuyBert,82,"Toronto, ON",FALSE,267,10251,4772,6405,FALSE,"[{'indices': [128, 135], 'text': 'iPhone'}]","RT @TechInRL: Product Red iPhone 8, 8 Plus, The Product Red Leather Folio Case for iPhone X &amp; More! #iPhone #iPhoneÖ",Bot
9.91E+17,29-04-18 19:16,tech__giveaways,219,egypt,FALSE,812,10358,1829,5405,TRUE,[],RT @tech__giveaways: Just saw this on Amazon: NuAns ROLLDOCK Lightning Mobile Battery Dock 3000... for $49.99 via @Ö,Bot
9.91E+17,29-04-18 19:05,TechInRL,1353,Canada,FALSE,1450,12557,4,1875,FALSE,[],"Product Red iPhone 8, 8 Plus, The Product Red Leather Folio Case for iPhone X &amp; More!",Bot
9.91E+17,29-04-18 19:01,iPhone8andx,1906,United States,FALSE,56,13851,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 3,Bot
9.91E+17,29-04-18 18:48,Hart_Pro_Tweets,30,The UK  Hartley Productions HQ,FALSE,106,491,10,809,FALSE,[],Apple: What is (PRODUCT)RED and introducing the iPhone 8 and iPhone 8 Plus Special Edition:,NoBot
9.91E+17,29-04-18 18:45,mosimon_yuki,6,,FALSE,0,537,0,470,FALSE,"[{'indices': [89, 96], 'text': 'iPhone'}, {'indices': [97, 103], 'text': 'phone'}, {'indices': [104, 108], 'text': 'new'}, {'indices': [109, 115], 'text': 'yuuki'}, {'indices': [116, 125], 'text': 'Chikusei'}]",Want a iPhone8? There are chance of having a contract! Ask more information 0296-34-1660 #iPhone #phone #new #yuuki #Chikusei,NoBot
9.91E+17,29-04-18 18:44,ramjig,373,Bangalore,FALSE,258,136,320,2275,TRUE,"[{'indices': [63, 81], 'text': 'mobilephotography'}, {'indices': [82, 90], 'text': 'iphone8'}]",These were taken after a quick shower and the hue was perfect. #mobilephotography #iphone8,NoBot
9.91E+17,29-04-18 18:43,LinaAlfaraj,1,,FALSE,128,288,23,9,FALSE,"[{'indices': [68, 72], 'text': 'ios'}, {'indices': [73, 81], 'text': 'iPhone8'}, {'indices': [82, 90], 'text': 'iphoneX'}]",@lifeaseva WOW i wanted to by a android but now I want to buy a ios #ios #iPhone8 #iphoneX,NoBot
9.91E+17,29-04-18 18:42,ramjig,373,Bangalore,FALSE,258,554,320,2275,TRUE,"[{'indices': [43, 51], 'text': 'iphone8'}, {'indices': [52, 59], 'text': 'natgeo'}]",An unusual camaflaouged spider shot using #iphone8 #natgeo,NoBot
9.91E+17,29-04-18 18:40,CashVaughtay,44,"California, USA",FALSE,188,790,0,11,FALSE,"[{'indices': [20, 28], 'text': 'iPhone8'}, {'indices': [32, 36], 'text': 'Lit'}]","Sitting in the car, #iPhone8 is #Lit ??? look at that qual-la-taay",NoBot
9.91E+17,29-04-18 18:40,estusal,270,Guatemala,FALSE,234,265,658,1248,TRUE,"[{'indices': [0, 6], 'text': 'Apple'}]",#Apple is passing the responsibility of ìsound boostî to the actual music players (anything with a speaker).Ö,NoBot
9.91E+17,29-04-18 18:36,RedSoxLA,1965,Los Angeles to Buckminster,FALSE,748,558,14009,14753,FALSE,"[{'indices': [4, 11], 'text': 'RedSox'}, {'indices': [78, 88], 'text': 'ChrisSale'}, {'indices': [107, 115], 'text': 'iphone6'}]","The #RedSox are currently losing at home to the Rats, but here, have a random #ChrisSale iPhone wallpaper. #iphone6Ö",NoBot
9.91E+17,29-04-18 18:34,Itzmysterious1,6191,,FALSE,3759,16309,121,79597,FALSE,"[{'indices': [12, 18], 'text': 'apple'}, {'indices': [19, 26], 'text': 'iPhone'}, {'indices': [27, 35], 'text': 'iPhone8'}, {'indices': [36, 47], 'text': 'iPhone8RED'}]",RT @TGH_23: #apple #iPhone #iPhone8 #iPhone8RED Coming to my store soon. Please RT,Bot
9.91E+17,29-04-18 18:30,iPhone8andx,1906,United States,FALSE,56,13644,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 2,Bot
9.91E+17,29-04-18 18:15,CreateProsLLC,3981,"New York, NY and SoCal",FALSE,4938,10955,292,1274,TRUE,"[{'indices': [0, 8], 'text': 'iphoneX'}, {'indices': [9, 17], 'text': 'iPhone8'}, {'indices': [18, 30], 'text': 'iPhone8Plus'}, {'indices': [31, 38], 'text': 'iPhone'}]",#iphoneX #iPhone8 #iPhone8Plus #iPhone 3-Pack 7.5in Apple MFi Certif Lightning/USB Cable BlackÖ,Bot
9.91E+17,29-04-18 18:12,dashtixz,457,"Amsterdam, The Netherlands",FALSE,59,735,193,10285,TRUE,[],iphone8 red? (@ Hawally),NoBot
9.91E+17,29-04-18 18:00,CaseSwaggerUS,113,"Pennsylvania, USA",FALSE,28,14983,208,279,FALSE,[],A little mint with your marble? Classy marble design shown on an iPhone 7/8. Be sure to signup atÖ,Bot
9.91E+17,29-04-18 17:54,lucialpage,624,"Honduras | ?San Francisco, CA",FALSE,785,450,14652,22165,TRUE,"[{'indices': [19, 35], 'text': 'natureisperfect'}, {'indices': [36, 51], 'text': 'nofilterneeded'}, {'indices': [52, 60], 'text': 'iphone8'}]",Todayís highlight? #natureisperfect #nofilterneeded #iphone8 @Ö,NoBot
9.91E+17,29-04-18 17:44,Parkwireless_TB,135,"Tampa, FL",FALSE,737,278,844,243,FALSE,"[{'indices': [54, 62], 'text': 'iphone8'}, {'indices': [63, 67], 'text': 'red'}, {'indices': [68, 76], 'text': 'fashion'}, {'indices': [77, 82], 'text': 'love'}, {'indices': [83, 95], 'text': 'boostnation'}, {'indices': [96, 102], 'text': 'boost'}, {'indices': [103, 115], 'text': 'boostmobile'}]",I phone 8 in red ?? donít miss out on getting this! #iphone8 #red #fashion #love #boostnation #boost #boostmobileÖ,NoBot
9.91E+17,29-04-18 17:38,coupongenie,2183,So Cal,FALSE,113,18818,1,167261,FALSE,"[{'indices': [59, 67], 'text': 'iPhoneX'}, {'indices': [68, 75], 'text': 'iPhone'}, {'indices': [76, 84], 'text': 'iPhone8'}, {'indices': [85, 93], 'text': 'iPhone7'}, {'indices': [94, 103], 'text': 'iPhone6s'}, {'indices': [104, 117], 'text': 'iphone6splus'}, {'indices': [119, 124], 'text': 'ebay'}, {'indices': [125, 132], 'text': 'Amazon'}]",RT @wholesalerebay: Iphone 6 case #iPhoneX #iPhone #iPhone8 #iPhone7 #iPhone6s #iphone6splus #ebay #Amazon #MUNARÖ,Bot
9.91E+17,29-04-18 17:30,iPhone8andx,1906,United States,FALSE,56,11940,19,9906,FALSE,"[{'indices': [24, 28], 'text': 'Win'}, {'indices': [42, 50], 'text': 'iPhoneX'}, {'indices': [57, 65], 'text': 'iPhone8'}, {'indices': [123, 132], 'text': 'Giveaway'}, {'indices': [133, 139], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 48,Bot
9.91E+17,29-04-18 17:30,SleekAyodeji,228,"Ibadan, Nigeria",FALSE,303,712,598,1168,TRUE,[],@femi_golden on this one. iPhone8.. Order came thru from Lagos to Ibadan.... Sure deal... ?? ?,NoBot
9.91E+17,29-04-18 17:19,wholesalerebay,149,Birmingham,FALSE,477,864,443,462,FALSE,"[{'indices': [39, 47], 'text': 'iPhoneX'}, {'indices': [48, 55], 'text': 'iPhone'}, {'indices': [56, 64], 'text': 'iPhone8'}, {'indices': [65, 73], 'text': 'iPhone7'}, {'indices': [74, 83], 'text': 'iPhone6s'}, {'indices': [84, 97], 'text': 'iphone6splus'}, {'indices': [99, 104], 'text': 'ebay'}, {'indices': [105, 112], 'text': 'Amazon'}]",Iphone 6 case #iPhoneX #iPhone #iPhone8 #iPhone7 #iPhone6s #iphone6splus #ebay #AmazonÖ,NoBot
9.91E+17,29-04-18 17:15,Shoeray,827,"Bricket Wood, ",FALSE,244,464,6185,115524,TRUE,"[{'indices': [81, 89], 'text': 'iPhone8'}, {'indices': [90, 98], 'text': 'iPhoneX'}, {'indices': [99, 110], 'text': 'BlingBling'}]",RT @eversobling: Glamour Bling Swarovski Crystal iPhone 8 and iPhone 8 Plus Case #iPhone8 #iPhoneX #BlingBling Click here -&gt;,NoBot
9.91E+17,29-04-18 17:11,GentleWayTradin,3338,World Wide,FALSE,3556,19649,7100,5006,FALSE,"[{'indices': [80, 90], 'text': 'DailyDeal'}]",For iPhone X 6 6S 7 8 iPhone8 Plus Case Shockproof Ultra Thin Hybrid Hard Cover #DailyDeal,Bot
9.91E+17,29-04-18 17:03,DismayingCrab,215,"California, USA",FALSE,2246,472,269,469,FALSE,"[{'indices': [29, 36], 'text': 'iphone'}, {'indices': [37, 45], 'text': 'iPhone8'}, {'indices': [46, 54], 'text': 'iPhone7'}, {'indices': [55, 73], 'text': 'iPhonephotography'}, {'indices': [74, 84], 'text': 'iPhoneXTH'}, {'indices': [85, 97], 'text': 'iPhone8Plus'}, {'indices': [98, 110], 'text': 'iphone7plus'}, {'indices': [111, 117], 'text': 'apple'}, {'indices': [118, 130], 'text': 'appleiphone'}, {'indices': [131, 139], 'text': 'macbook'}]",RT @Meritc_: Wtf Happened ?? #iphone #iPhone8 #iPhone7 #iPhonephotography #iPhoneXTH #iPhone8Plus #iphone7plus #apple #appleiphone #macbookÖ,NoBot
9.91E+17,29-04-18 17:02,Meritc_,524,"California, USA",FALSE,41,620,5272,164,FALSE,"[{'indices': [16, 23], 'text': 'iphone'}, {'indices': [24, 32], 'text': 'iPhone8'}, {'indices': [33, 41], 'text': 'iPhone7'}, {'indices': [42, 60], 'text': 'iPhonephotography'}, {'indices': [61, 71], 'text': 'iPhoneXTH'}, {'indices': [72, 84], 'text': 'iPhone8Plus'}, {'indices': [85, 97], 'text': 'iphone7plus'}, {'indices': [98, 104], 'text': 'apple'}]",Wtf Happened ?? #iphone #iPhone8 #iPhone7 #iPhonephotography #iPhoneXTH #iPhone8Plus #iphone7plus #appleÖ,NoBot
9.91E+17,29-04-18 17:01,iPhone8andx,1906,United States,FALSE,56,10537,19,9906,FALSE,"[{'indices': [0, 4], 'text': 'Win'}, {'indices': [18, 26], 'text': 'iPhoneX'}, {'indices': [33, 41], 'text': 'iPhone8'}, {'indices': [99, 108], 'text': 'Giveaway'}, {'indices': [109, 115], 'text': 'Phone'}]",#Win one of these #iPhoneX &amp; #iPhone8 ?? just RETWEET &amp; FOLLOW us COMMENT THE ONE YOU WANT #Giveaway #Phone 47,Bot
